task,split,step,loss
x1,train,36300,1.0131067037582397
x1,train,36350,1.0137617588043213
x1,train,36400,1.0200532674789429
x1,train,36450,0.9840510487556458
x1,train,36500,0.9981585144996643
x1,train,36550,0.9988190531730652
x1,train,36600,1.0056439638137817
x1,train,36650,1.0138534307479858
x1,train,36700,1.0082051753997803
x1,train,36750,1.0157849788665771
x1,train,36800,1.0218240022659302
x1,train,36850,0.9820903539657593
x1,train,36900,0.9976673126220703
x1,train,36950,1.0068668127059937
x1,train,37000,1.0065289735794067
x1,train,37050,1.0075844526290894
x1,train,37100,1.0132043361663818
x1,train,37150,1.0110893249511719
x1,train,37200,1.0199625492095947
x1,train,37250,0.984280526638031
x1,train,37300,0.9971944689750671
x1,train,37350,1.000919222831726
x1,train,37400,0.9994885921478271
x1,train,37450,1.0085188150405884
x1,train,37500,1.0153672695159912
x1,train,37550,1.0137457847595215
x1,train,37600,1.0204641819000244
x1,train,37650,0.982058048248291
x1,train,37700,0.9947378039360046
x1,train,37750,1.0023717880249023
x1,train,37800,1.0067427158355713
x1,train,37850,1.015249252319336
x1,train,37900,1.0087153911590576
x1,train,37950,1.0140018463134766
x1,train,38000,1.012470006942749
x1,train,38050,0.9807381629943848
x1,train,38100,0.9920542240142822
x1,train,38150,0.9992950558662415
x1,train,38200,1.0072287321090698
x1,train,38250,1.0113871097564697
x1,train,38300,1.008886694908142
x1,train,38350,1.0110799074172974
x1,train,38400,1.0182007551193237
x1,train,38450,0.9817763566970825
x1,train,38500,0.993258535861969
x1,train,38550,1.000759243965149
x1,train,38600,0.9990116953849792
x1,train,38650,1.008022665977478
x1,train,38700,1.014224648475647
x1,train,38750,1.010632038116455
x1,train,38800,1.0156948566436768
x1,train,38850,0.9795337915420532
x1,train,38900,0.9913215041160583
x1,train,38950,0.9995672702789307
x1,train,39000,1.0009628534317017
x1,train,39050,1.0103323459625244
x1,train,39100,1.0073093175888062
x1,train,39150,1.0149717330932617
x1,train,39200,1.0143077373504639
x1,train,39250,0.9833210110664368
x1,train,39300,0.9928897619247437
x1,train,39350,0.9980098009109497
x1,train,39400,1.0013316869735718
x1,train,39450,1.0064847469329834
x1,train,39500,1.006504774093628
x1,train,39550,1.0120224952697754
x1,train,39600,1.0165668725967407
x1,train,39650,0.9793846607208252
x1,train,39700,0.9963030815124512
x1,train,39750,0.994605541229248
x1,train,39800,1.0047439336776733
x1,train,39850,1.0049335956573486
x1,train,39900,1.0087445974349976
x1,train,39950,1.007096767425537
x1,train,40000,1.0142676830291748
x1,train,40050,0.9827024340629578
x1,train,40100,0.9903831481933594
x1,train,40150,1.0007429122924805
x1,train,40200,0.998190701007843
x1,train,40250,1.002480149269104
x1,train,40300,1.012380838394165
x1,train,40350,1.0074326992034912
x1,train,40400,1.0096490383148193
x1,train,40450,0.9831733703613281
x1,train,40500,0.9913640022277832
x1,train,40550,0.9963066577911377
x1,train,40600,1.0010640621185303
x1,train,40650,1.0027821063995361
x1,train,40700,1.0087921619415283
x1,train,40750,1.0027058124542236
x1,train,40800,1.0140044689178467
x1,train,40850,0.9812725186347961
x1,train,40900,0.9895811676979065
x1,train,40950,0.994713306427002
x1,train,41000,0.9967897534370422
x1,train,41050,1.006412386894226
x1,train,41100,1.0070884227752686
x1,train,41150,1.0100418329238892
x1,train,41200,1.0097349882125854
x1,train,41250,0.9815391302108765
x1,train,41300,0.9864873290061951
x1,train,41350,0.9923883676528931
x1,train,41400,1.0010989904403687
x1,train,41450,0.9986469149589539
x1,train,41500,1.0127427577972412
x1,train,41550,1.0082027912139893
x1,train,41600,1.009535789489746
x1,train,41650,0.9828172326087952
x1,train,41700,0.9872924089431763
x1,train,41750,1.0026241540908813
x1,train,41800,1.001015067100525
x1,train,41850,1.0002602338790894
x1,train,41900,1.001013994216919
x1,train,41950,1.0050908327102661
x1,train,42000,1.0095359086990356
x1,train,42050,0.9795859456062317
x1,train,42100,0.9902417063713074
x1,train,42150,0.9967942833900452
x1,train,42200,0.9967901706695557
x1,train,42250,1.000274419784546
x1,train,42300,1.005679965019226
x1,train,42350,1.006972312927246
x1,train,42400,1.008035659790039
x1,train,42450,0.977016806602478
x1,train,42500,0.9860881567001343
x1,train,42550,0.9948005080223083
x1,train,42600,0.9969975352287292
x1,train,42650,1.0013185739517212
x1,train,42700,1.0109962224960327
x1,train,42750,1.0046712160110474
x1,train,42800,1.0053681135177612
x1,train,42850,0.9785709381103516
x1,train,42900,0.9835336208343506
x1,train,42950,0.9883090257644653
x1,train,43000,0.9998185038566589
x1,train,43050,1.0035609006881714
x1,train,43100,1.0069854259490967
x1,train,43150,1.0025582313537598
x1,train,43200,1.0088286399841309
x1,train,43250,0.9783309698104858
x1,train,43300,0.9793196320533752
x1,train,43350,0.9915558695793152
x1,train,43400,0.9961637854576111
x1,train,43450,1.0054705142974854
x1,train,43500,1.0008556842803955
x1,train,43550,1.0076197385787964
x1,train,43600,1.0104100704193115
x1,train,43650,0.9752562642097473
x1,train,43700,0.9878044128417969
x1,train,43750,0.9867924451828003
x1,train,43800,0.9975289106369019
x1,train,43850,1.001232624053955
x1,train,43900,1.000918984413147
x1,train,43950,1.0076576471328735
x1,train,44000,1.008728265762329
x1,train,44050,0.9695702195167542
x1,train,44100,0.9887529611587524
x1,train,44150,0.9890799522399902
x1,train,44200,1.0008753538131714
x1,train,44250,1.002497673034668
x1,train,44300,1.000231146812439
x1,train,44350,1.0040159225463867
x1,train,44400,1.0036935806274414
x1,train,44450,0.9733150601387024
x1,train,44500,0.9873400330543518
x1,train,44550,0.988376796245575
x1,train,44600,0.9894458055496216
x1,train,44650,0.9985141158103943
x1,train,44700,1.0052090883255005
x1,train,44750,1.0013914108276367
x1,train,44800,1.0069725513458252
x1,train,44850,0.9765350818634033
x1,train,44900,0.9829792976379395
x1,train,44950,0.987511157989502
x1,train,45000,0.9927202463150024
x1,train,45050,0.9967738389968872
x1,train,45100,0.9958487153053284
x1,train,45150,1.0066128969192505
x1,train,45200,1.0078673362731934
x1,train,45250,0.9700877666473389
x1,train,45300,0.9803159832954407
x1,train,45350,0.9878169298171997
x1,train,45400,0.9945604801177979
x1,train,45450,0.9971596002578735
x1,train,45500,1.0028469562530518
x1,train,45550,1.0037709474563599
x1,train,45600,1.0071966648101807
x1,train,45650,0.9772719740867615
x1,train,45700,0.9859088063240051
x1,train,45750,0.9870774149894714
x1,train,45800,0.9902732968330383
x1,train,45850,0.9946215748786926
x1,train,45900,0.9994277954101562
x1,train,45950,1.0041823387145996
x1,train,46000,0.9993885159492493
x1,train,46050,0.9726671576499939
x1,train,46100,0.9784586429595947
x1,train,46150,0.9863521456718445
x1,train,46200,0.9874524474143982
x1,train,46250,0.9974479675292969
x1,train,46300,0.998451828956604
x1,train,46350,1.0067718029022217
x1,train,46400,1.0061129331588745
x1,train,46450,0.968753457069397
x1,train,46500,0.980747401714325
x1,train,46550,0.9897292256355286
x1,train,46600,0.9898039102554321
x1,train,46650,0.9938597083091736
x1,train,46700,1.0009170770645142
x1,train,46750,1.0040087699890137
x1,train,46800,1.001437783241272
x1,train,46850,0.9729840159416199
x1,train,46900,0.9781142473220825
x1,train,46950,0.9850196242332458
x1,train,47000,0.9874253869056702
x1,train,47050,0.9962765574455261
x1,train,47100,0.9988769292831421
x1,train,47150,1.0011054277420044
x1,train,47200,1.0024815797805786
x1,train,47250,0.9677586555480957
x1,train,47300,0.9801232814788818
x1,train,47350,0.9907988905906677
x1,train,47400,0.9915695786476135
x1,train,47450,0.9898317456245422
x1,train,47500,0.9988418817520142
x1,train,47550,1.0002440214157104
x1,train,47600,1.001051664352417
x1,train,47650,0.9641295075416565
x1,train,47700,0.9811801314353943
x1,train,47750,0.9878804087638855
x1,train,47800,0.9914119243621826
x1,train,47850,0.9954795241355896
x1,train,47900,0.9963892102241516
x1,train,47950,0.9965723156929016
x1,train,48000,0.9976388812065125
x1,train,48050,0.9658259749412537
x1,train,48100,0.977934718132019
x1,train,48150,0.9854440093040466
x1,train,48200,0.9883409142494202
x1,train,48250,0.991934597492218
x1,train,48300,0.9969106912612915
x1,train,48350,0.997546374797821
x1,train,48400,1.0053882598876953
x1,train,48450,0.9718981981277466
x1,train,48500,0.9768227934837341
x1,train,48550,0.9887462854385376
x1,train,48600,0.9875189065933228
x1,train,48650,0.9893036484718323
x1,train,48700,0.9950220584869385
x1,train,48750,0.9908932447433472
x1,train,48800,1.0013537406921387
x1,train,48850,0.9663748145103455
x1,train,48900,0.9786260724067688
x1,train,48950,0.9851504564285278
x1,train,49000,0.9873112440109253
x1,train,49050,0.9916325211524963
x1,train,49100,0.9944131374359131
x1,train,49150,0.9929641485214233
x1,train,49200,0.9981335401535034
x1,train,49250,0.9680682420730591
x1,train,49300,0.9774289727210999
x1,train,49350,0.9839841723442078
x1,train,49400,0.9860523343086243
x1,train,49450,0.9917916059494019
x1,train,49500,0.9929103255271912
x1,train,49550,0.9972242116928101
x1,train,49600,0.9974600076675415
x1,train,49650,0.9683796167373657
x1,train,49700,0.9723475575447083
x1,train,49750,0.9786232113838196
x1,train,49800,0.9876710772514343
x1,train,49850,0.9893330931663513
x1,train,49900,0.9951806664466858
x1,train,49950,1.0010056495666504
x1,train,50000,0.9955775737762451
x1,train,50050,0.9666886925697327
x1,train,50100,0.9778785705566406
x1,train,50150,0.9847257733345032
x1,train,50200,0.9865673780441284
x1,train,50250,0.9883158802986145
x1,train,50300,0.9932854175567627
x1,train,50350,0.9918664693832397
x1,train,50400,0.9924324154853821
x1,train,50450,0.962492048740387
x1,train,50500,0.9752227663993835
x1,train,50550,0.9806126952171326
x1,train,50600,0.9876092672348022
x1,train,50650,0.9887840747833252
x1,train,50700,0.9947130084037781
x1,train,50750,0.9935427308082581
x1,train,50800,0.9951477646827698
x1,train,50850,0.9649137258529663
x1,train,50900,0.9735023975372314
x1,train,50950,0.9818475842475891
x1,train,51000,0.9835649728775024
x1,train,51050,0.9879016876220703
x1,train,51100,0.9909036755561829
x1,train,51150,0.993988037109375
x1,train,51200,0.9953104257583618
x1,train,51250,0.9618716239929199
x1,train,51300,0.9713178873062134
x1,train,51350,0.9812930226325989
x1,train,51400,0.9836046099662781
x1,train,51450,0.9902907013893127
x1,train,51500,0.9919332265853882
x1,train,51550,0.9933879971504211
x1,train,51600,0.9928316473960876
x1,train,51650,0.9618762135505676
x1,train,51700,0.9707921743392944
x1,train,51750,0.9777317643165588
x1,train,51800,0.984235405921936
x1,train,51850,0.9829085469245911
x1,train,51900,0.9901022911071777
x1,train,51950,0.9966120719909668
x1,train,52000,0.9968605637550354
x1,train,52050,0.9631146192550659
x1,train,52100,0.9727118015289307
x1,train,52150,0.9781985282897949
x1,train,52200,0.9815967679023743
x1,train,52250,0.9892695546150208
x1,train,52300,0.9858096837997437
x1,train,52350,0.9879454970359802
x1,train,52400,0.996310830116272
x1,train,52450,0.9594625234603882
x1,train,52500,0.9711354970932007
x1,train,52550,0.9783227443695068
x1,train,52600,0.9831920862197876
x1,train,52650,0.9844424724578857
x1,train,52700,0.98743736743927
x1,train,52750,0.9919278025627136
x1,train,52800,0.9940084218978882
x1,train,52850,0.9574337005615234
x1,train,52900,0.9700449109077454
x1,train,52950,0.9765798449516296
x1,train,53000,0.9832047820091248
x1,train,53050,0.9884807467460632
x1,train,53100,0.9846539497375488
x1,train,53150,0.9911646246910095
x1,train,53200,0.9958909749984741
x1,train,53250,0.9599933624267578
x1,train,53300,0.9726982116699219
x1,train,53350,0.9706867337226868
x1,train,53400,0.9860536456108093
x1,train,53450,0.9802354574203491
x1,train,53500,0.9832606315612793
x1,train,53550,0.9933452606201172
x1,train,53600,0.9944473505020142
x1,train,53650,0.9584407210350037
x1,train,53700,0.9663597345352173
x1,train,53750,0.9787399172782898
x1,train,53800,0.9770025610923767
x1,train,53850,0.9857662916183472
x1,train,53900,0.9867373704910278
x1,train,53950,0.987491250038147
x1,train,54000,0.9928510189056396
x1,train,54050,0.9600753784179688
x1,train,54100,0.9668886065483093
x1,train,54150,0.9745548367500305
x1,train,54200,0.9795616865158081
x1,train,54250,0.980634331703186
x1,train,54300,0.9882166981697083
x1,train,54350,0.9860220551490784
x1,train,54400,0.9917664527893066
x1,train,54450,0.9579715728759766
x1,train,54500,0.9676366448402405
x1,train,54550,0.9763674139976501
x1,train,54600,0.9734543561935425
x1,train,54650,0.9833693504333496
x1,train,54700,0.9903743863105774
x1,train,54750,0.9850894808769226
x1,train,54800,0.9875207543373108
x1,train,54850,0.9588803052902222
x1,train,54900,0.9630021452903748
x1,train,54950,0.9760107398033142
x1,train,55000,0.9760846495628357
x1,train,55050,0.9801526069641113
x1,train,55100,0.9808158278465271
x1,train,55150,0.9904643893241882
x1,train,55200,0.991767168045044
x1,train,55250,0.9553588032722473
x1,train,55300,0.9675875306129456
x1,train,55350,0.9731424450874329
x1,train,55400,0.9770106673240662
x1,train,55450,0.9815188050270081
x1,train,55500,0.9855358600616455
x1,train,55550,0.9854044318199158
x1,train,55600,0.9891106486320496
x1,train,55650,0.9556933045387268
x1,train,55700,0.9674941897392273
x1,train,55750,0.9744035601615906
x1,train,55800,0.9746177196502686
x1,train,55850,0.9781091213226318
x1,train,55900,0.9818622469902039
x1,train,55950,0.9884779453277588
x1,train,56000,0.985462486743927
x1,train,56050,0.952686607837677
x1,train,56100,0.9632828235626221
x1,train,56150,0.9700233340263367
x1,train,56200,0.9751733541488647
x1,train,56250,0.9789087176322937
x1,train,56300,0.9864696264266968
x1,train,56350,0.9836387038230896
x1,train,56400,0.9892468452453613
x1,train,56450,0.9549922943115234
x1,train,56500,0.9604209065437317
x1,train,56550,0.9678246378898621
x1,train,56600,0.9778509736061096
x1,train,56650,0.9806609153747559
x1,train,56700,0.9839208126068115
x1,train,56750,0.985579252243042
x1,train,56800,0.987125039100647
x1,train,56850,0.9580534100532532
x1,train,56900,0.9641148447990417
x1,train,56950,0.966381311416626
x1,train,57000,0.9760267734527588
x1,train,57050,0.973275363445282
x1,train,57100,0.9802687764167786
x1,train,57150,0.9829835295677185
x1,train,57200,0.9874074459075928
x1,train,57250,0.955975353717804
x1,train,57300,0.9647434949874878
x1,train,57350,0.9654470086097717
x1,train,57400,0.9730930328369141
x1,train,57450,0.9795505404472351
x1,train,57500,0.9794414043426514
x1,train,57550,0.9846731424331665
x1,train,57600,0.9810819029808044
x1,train,57650,0.9563839435577393
x1,train,57700,0.9625386595726013
x1,train,57750,0.9682004451751709
x1,train,57800,0.970207929611206
x1,train,57850,0.9759763479232788
x1,train,57900,0.9802027940750122
x1,train,57950,0.9831645488739014
x1,train,58000,0.9798130989074707
x1,train,58050,0.9499947428703308
x1,train,58100,0.9623699188232422
x1,train,58150,0.9659570455551147
x1,train,58200,0.9725435376167297
x1,train,58250,0.9739643335342407
x1,train,58300,0.9808051586151123
x1,train,58350,0.9840622544288635
x1,train,58400,0.9822248816490173
x1,train,58450,0.9500381350517273
x1,train,58500,0.9636190533638
x1,train,58550,0.9682282209396362
x1,train,58600,0.9723888635635376
x1,train,58650,0.9754302501678467
x1,train,58700,0.9787689447402954
x1,train,58750,0.9766972064971924
x1,train,58800,0.9815603494644165
x1,train,58850,0.9468215703964233
x1,train,58900,0.9622001051902771
x1,train,58950,0.9700031876564026
x1,train,59000,0.9690813422203064
x1,train,59050,0.9749075174331665
x1,train,59100,0.9784278869628906
x1,train,59150,0.9798378944396973
x1,train,59200,0.9800503253936768
x1,train,59250,0.949586033821106
x1,train,59300,0.9570264220237732
x1,train,59350,0.9679244160652161
x1,train,59400,0.9654300808906555
x1,train,59450,0.9731513261795044
x1,train,59500,0.9803342223167419
x1,train,59550,0.9776975512504578
x1,train,59600,0.9832120537757874
x1,train,59650,0.950319230556488
x1,train,59700,0.9573240876197815
x1,train,59750,0.9634683132171631
x1,train,59800,0.970955491065979
x1,train,59850,0.9720889925956726
x1,train,59900,0.9781640768051147
x1,train,59950,0.9750610589981079
x1,train,60000,0.9815927147865295
x1,train,60050,0.950667142868042
x1,train,60100,0.9544863104820251
x1,train,60150,0.9633467793464661
x1,train,60200,0.9693532586097717
x1,train,60250,0.9742986559867859
x1,train,60300,0.9699134826660156
x1,train,60350,0.9792503118515015
x1,train,60400,0.9839536547660828
x1,train,60450,0.9508291482925415
x1,train,60500,0.9546413421630859
x1,train,60550,0.9638630151748657
x1,train,60600,0.9658597707748413
x1,train,60650,0.976137101650238
